C.ZA.04.04ZASK204B1.DQ056414,C
C.ZA.04.04ZASK206B1.DQ056415,C
C.ZA.04.04ZASK208B1.DQ056406,C
C.ZA.04.04ZASK217B1.DQ056417,C
C.ZA.04.04ZASK234B1.DQ093605,C
C.ZA.04.SK133B1.AY772698,C
C.ZA.04.SK134B1.AY703909,C
C.ZA.04.SK140B1.AY901973,C
C.ZA.04.SK143B1.AY703910,C
C.ZA.04.SK144B1.AY703911,C
C.ZA.04.SK164B1.AY772699,C
C.ZA.05.05ZAPSK240B1.DQ369991,C
C.ZA.05.05ZASK243B1.DQ396372,C
C.ZA.05.05ZASK244B1.DQ369992,C
C.ZA.05.05ZASK245B1.DQ369982,C
C.ZA.05.05ZASK246B1.DQ369983,C
C.ZA.05.05ZASK247B1.DQ369994,C
C.ZA.97.97ZA003.AY118165,C
C.ZA.97.97ZA009.AY118166,C
C.ZA.97.97ZA012.AF286227,C
C.ZA.98.98ZA445.AY158533,C
C.ZA.98.98ZA502.AY158534,C
C.ZA.98.98ZA528.AY158535,C
C.ZA.98.CTSC2.AY043176,C
C.ZA.98.TV001.AY162223,C
C.ZA.98.TV002.AY162224,C
C.ZA.98.TV012.AY162225,C
C.ZA.99.99ZACM9.AF411967,C
C.ZA.99.99ZATM10.AY228556,C
C.ZA.99.DU151.AY043173,C
C.ZA.99.DU179.AY043174,C
C.ZA.99.DU422.AY043175,C
C.ZA.99.ZASW7.AF411966,C
C.ZM.02.02ZM108.AB254141,C
C.ZM.02.02ZM110.AB254142,C
C.ZM.02.02ZM114.AB254146,C
C.ZM.02.02ZM115.AB254148,C
C.ZM.02.02ZMBC.AB254149,C
C.ZM.02.02ZMDB.AB254153,C
C.ZM.02.02ZMJC.AB254155,C
C.ZM.96.96ZM651.AF286224,C
C.ZM.96.96ZM751.AF286225,C
C.ZM.x.HIV1084i.AY805330,C
D.CD.83.ELI.K03454,D
D.CD.83.NDK.M27323,D
D.CD.84.84ZR085.U88822,D
D.CD.85.Z2Z6.M22639,D
D.CM.01.01CM_0009BBY.AY371155,D
D.CM.01.01CM_0175BA.AY371156,D
D.CM.01.01CM_4412HAL.AY371157,D
D.KE.01.NKU3006.AF457090,D
D.KE.93.MB2059.AF133821,D
D.KE.97.ML415_2.AY322189,D
D.KR.04.04KBH8.DQ054367,D
D.TD.99.MN011.AJ488926,D
D.TD.99.MN012.AJ488927,D
D.TZ.01.A280.AY253311,D
D.UG.92.92UG001.AJ320484,D
D.UG.93.93UG_065.AY713418,D
D.UG.94.94UG114.U88824,D
D.UG.98.98UG57128.AF484502,D
D.UG.98.98UG57131.AF484505,D
D.UG.98.98UG57132.AF484506,D
D.UG.98.98UG57140.AF484511,D
D.UG.98.98UG57143.AF484514,D
D.UG.98.98UG57146.AF484513,D
D.UG.98.99UGJ32228.AF484516,D
D.UG.99.99UGA03349.AF484518,D
D.UG.99.99UGA07412.AF484477,D
D.UG.99.99UGA08483.AY304496,D
D.UG.99.99UGB21875.AF484480,D
D.UG.99.99UGB25647.AF484481,D
D.UG.99.99UGB32394.AF484483,D
D.UG.99.99UGD23550.AF484485,D
D.UG.99.99UGD26830.AF484486,D
D.UG.99.99UGE08364.AF484487,D
D.UG.99.99UGE13613.AF484515,D
D.UG.99.99UGE23438.AF484489,D
D.UG.99.99UGF03726.AF484519,D
D.UG.99.99UGF05734.AF484490,D
D.UG.99.99UGG10555.AF484494,D
D.UG.99.99UGG35093.AF484495,D
D.UG.99.99UGJ27597.AF484497,D
D.UG.99.99UGK09259.AF484498,D
D.UG.99.99UGK09958.AF484499,D
D.YE.01.01YE386.AY795903,D
D.YE.02.02YE516.AY795907,D
D.ZA.84.R2.AY773338,D
D.ZA.85.R214.AY773339,D
D.ZA.85.R286.AY773340,D
D.ZA.86.R482.AY773341,D
D.ZA.90.R1.EF633445,D
F1.AR.02.ARE933.DQ189088,F1
F1.BE.93.VI850.AF077336,F1
F1.BR.89.BZ126.AY173957,F1
F1.BR.89.BZ163.AY173958,F1
F1.BR.93.93BR020_1.AF005494,F1
F1.ES.x.P1146.DQ979023,F1
F1.ES.x.X1093_2.DQ979025,F1
F1.ES.x.X1670.DQ979024,F1
F1.FI.93.FIN9363.AF075703,F1
F1.FR.96.MP411.AJ249238,F1
F2.CM.02.02CM_0016BBY.AY371158,F2
F2.CM.95.MP255.AJ249236,F2
F2.CM.95.MP257.AJ249237,F2
F2.CM.97.CM53657.AF377956,F2
G.BE.96.DRCBL.AF084936,G
G.CM.01.01CM_4049HAN.AY371121,G
G.CM.96.96CMABB55.AY772535,G
G.CU.99.Cu74.AY586547,G
G.CU.99.Cu85.AY586548,G
G.CU.99.Cu87.AY586549,G
G.ES.00.X558.AF423760,G
G.ES.99.X138.AF450098,G
G.GH.03.03GH175G.AB287004,G
G.KE.93.HH8793_12_1.AF061641,G
G.NG.01.01NGPL0669.DQ168576,G
G.NG.01.01NGPL0674.DQ168575,G
G.NG.01.01NGPL0760.DQ168579,G
G.NG.01.PL0567.DQ168573,G
G.NG.92.92NG083.U88826,G
G.PT.x.PT2695.AY612637,G
G.SE.93.SE6165.AF061642,G
H.BE.93.VI991.AF190127,H
H.BE.93.VI997.AF190128,H
H.CF.90.056.AF005496,H
J.CD.97.J_97DC_KTB147.EF614151,J
J.SE.93.SE7887.AF082394,J
J.SE.94.SE7022.AF082395,J
K.CD.97.EQTB11C.AJ249235,K
K.CM.96.MP535.AJ249239,K
01_AE.CF.90.90CF11697.AF197340,01_AE
01_AE.CF.90.90CF402.U51188,01_AE
01_AE.CF.90.90CF4071.AF197341,01_AE
01_AE.CN.05.FJ051.DQ859178,01_AE
01_AE.CN.05.FJ053.DQ859179,01_AE
01_AE.CN.05.Fj052.EF036528,01_AE
01_AE.CN.05.Fj055.EF036527,01_AE
01_AE.CN.05.Fj056.EF036529,01_AE
01_AE.CN.05.Fj057.EF036530,01_AE
01_AE.CN.05.Fj065.EF036534,01_AE
01_AE.CN.05.Fj066.EF036535,01_AE
01_AE.CN.06.FJ054.DQ859180,01_AE
01_AE.CN.06.Fj062.EF036531,01_AE
01_AE.CN.06.Fj063.EF036532,01_AE
01_AE.CN.06.Fj064.EF036533,01_AE
01_AE.CN.97.97CNGX2F.AY008714,01_AE
01_AE.CN.97.97CNGX_11F.AY008718,01_AE
01_AE.HK.x.HK001.DQ234790,01_AE
01_AE.JP.93.93JP_NH1.AB052995,01_AE
01_AE.JP.x.DR0492.AB253423,01_AE
01_AE.JP.x.DR2594.AB253660,01_AE
01_AE.JP.x.DR6824.AB253426,01_AE
01_AE.TH.00.00TH_C2101.AY945716,01_AE
01_AE.TH.00.00TH_C2257.AY945717,01_AE
01_AE.TH.00.00TH_C3347.AY945721,01_AE
01_AE.TH.00.00TH_C4118.AY945722,01_AE
01_AE.TH.00.00TH_C4151.AY945724,01_AE
01_AE.TH.00.00TH_C4382.AY945725,01_AE
01_AE.TH.00.C1705.DQ789392,01_AE
01_AE.TH.00.OUR595I.AY358052,01_AE
01_AE.TH.00.OUR661I.AY358057,01_AE
01_AE.TH.00.OUR721I.AY358067,01_AE
01_AE.TH.00.OUR724I.AY358060,01_AE
01_AE.TH.00.OUR746I.AY358061,01_AE
01_AE.TH.00.OUR810I.AY358063,01_AE
01_AE.TH.01.01TH_C1436.AY945713,01_AE
01_AE.TH.01.01TH_C2570.AY945719,01_AE
01_AE.TH.01.01TH_C3256.AY945720,01_AE
01_AE.TH.01.01TH_R2184.AY945730,01_AE
01_AE.TH.01.OUR414I.AY358050,01_AE
01_AE.TH.01.OUR609I.AY358040,01_AE
01_AE.TH.01.OUR642I.AY358041,01_AE
01_AE.TH.01.OUR647I.AY358056,01_AE
01_AE.TH.01.OUR702I.AY358059,01_AE
01_AE.TH.01.OUR786I.AY358036,01_AE
01_AE.TH.01.OUR788I.AY358068,01_AE
01_AE.TH.01.OUR830I.AY358064,01_AE
01_AE.TH.02.OUR769I.AY358062,01_AE
01_AE.TH.04.BKM.DQ314732,01_AE
01_AE.TH.90.90TH_CM244.AY713425,01_AE
01_AE.TH.90.CM235.AF259955,01_AE
01_AE.TH.90.CM240.U54771,01_AE
01_AE.TH.93.93TH051.AB220944,01_AE
01_AE.TH.93.93TH054.AB220945,01_AE
01_AE.TH.93.93TH057.AB253424,01_AE
01_AE.TH.93.93TH060.AB220946,01_AE
01_AE.TH.93.93TH062.AB220947,01_AE
01_AE.TH.93.93TH065.AB220948,01_AE
01_AE.TH.93.93TH253.U51189,01_AE
01_AE.TH.93.93TH9021.AF164485,01_AE
01_AE.TH.95.95TNIH022.AB032740,01_AE
01_AE.TH.95.95TNIH047.AB032741,01_AE
01_AE.TH.96.96TH_M02138.AY713424,01_AE
01_AE.TH.96.96TH_NI1149.AY713426,01_AE
01_AE.TH.96.96TH_NP1046.AY713421,01_AE
01_AE.TH.97.97TH6_107.AY125894,01_AE
01_AE.TH.97.97TH_NP1525.AY713420,01_AE
01_AE.TH.97.97TH_NP1695.AY713419,01_AE
01_AE.TH.98.98TH_NP1251.AY713422,01_AE
01_AE.TH.98.98TH_R1166.AY945728,01_AE
01_AE.TH.99.99TH_C1080.AY945712,01_AE
01_AE.TH.99.99TH_C2405.AY945718,01_AE
01_AE.TH.99.99TH_C4460.AY945726,01_AE
01_AE.TH.99.99TH_NI1052.AY713423,01_AE
01_AE.TH.99.99TH_R1149.AY945727,01_AE
01_AE.TH.99.99TH_R3006.AY945731,01_AE
01_AE.TH.99.99TH_R3265.AY945732,01_AE
01_AE.TH.99.OUR044I.AY358042,01_AE
01_AE.TH.99.OUR066I.AY358043,01_AE
01_AE.TH.99.OUR098I.AY358044,01_AE
01_AE.TH.99.OUR199I.AY358039,01_AE
01_AE.TH.99.OUR258I.AY358049,01_AE
01_AE.TH.99.OUR422I.AY358051,01_AE
01_AE.US.00.00US_MSC1164.AY444804,01_AE
01_AE.US.98.98US_MSC1120.AY444803,01_AE
01_AE.US.98.98US_MSC2008.AY444805,01_AE
01_AE.US.98.98US_MSC3012.AY444806,01_AE
O.BE.87.ANT70.L20587,O
O.CM.91.MVP5180.L20571,O
O.CM.96.96CMA102.AY169803,O
O.CM.96.96CMABB009.AY169806,O
O.CM.96.96CMABB637.AY169810,O
O.CM.97.97CMABB447.AY169813,O
O.CM.97.97CMABB497.AY169809,O
O.CM.98.98CMA104.AY169802,O
O.CM.98.98CMA105.AY169816,O
O.CM.98.98CMABB141.AY169807,O
O.CM.98.98CMABB197.AY169811,O
O.CM.98.98CMABB212.AY169804,O
O.CM.98.98CMU2901.AY169812,O
O.CM.98.98CMU5337.AY169808,O
O.CM.99.99CMU4122.AY169815,O
O.CM.x.pCMO2_3.AY618998,O
O.FR.92.VAU.AF407418,O
O.SN.99.SEMP1299.AJ302646,O
O.SN.99.SEMP1300.AJ302647,O
O.US.97.97US08692A.AY169805,O
O.US.99.99USTWLA.AY169814,O
CPZ.CD.90.ANT.U42720,CPZ
CPZ.CM.01.SIVcpzCAM13.AY169968,CPZ
CPZ.CM.05.SIVcpzEK505.DQ373065,CPZ
CPZ.CM.05.SIVcpzLB7.DQ373064,CPZ
CPZ.CM.05.SIVcpzMB66.DQ373063,CPZ
CPZ.CM.05.SIVcpzMT145.DQ373066,CPZ
CPZ.GA.88.GAB1.X52154,CPZ
CPZ.TZ.01.TAN1.AF447763,CPZ
CPZ.US.85.CPZUS.AF103818,CPZ
